party,id,committee,session,last,first,other,new_id,committeeID
2,14103,306,106,Domenici,Pete,V.,36,306106
2,15501,306,106,Bond,Christopher,S.,39,306106
2,14904,306,106,Gorton,Slade,,40,306106
2,14921,306,106,McConnell,Mitch,,15,306106
2,15701,306,106,Burns,Conrad,,42,306106
2,94659,306,106,Shelby,Richard,C.,105,306106
2,14826,306,106,Gregg,Judd,,75,306106
2,49307,306,106,Bennet,Robert,F.,71,306106
2,15407,306,106,Campbell,Ben,Nighthorse,104,306106
2,14809,306,106,Craig,Larry,E.,16,306106
2,49306,306,106,Hutchison,Kay,Bailey,62,306106
2,15429,306,106,Kyl,Jon,,115,306106
1,1366,306,106,Byrd,Robert,C.,19,306106
1,4812,306,106,Inouye,Daniel,K.,20,306106
1,11204,306,106,Hollings,Ernest,F.,21,306106
1,14307,306,106,Leahy,Patrick,J.,1,306106
1,14914,306,106,Lautenberg,Frank,R.,26,306106
1,14230,306,106,Harkin,Tom,,5,306106
1,14440,306,106,Mikulski,Barbara,A.,27,306106
1,15054,306,106,Reid,Harry,,28,306106
1,15703,306,106,Kohl,Herbert,H.,29,306106
1,49308,306,106,Murray,Patty,,30,306106
1,14812,306,106,Dorgan,Byron,,80,306106
1,49300,306,106,Feinstein,Dianne,,31,306106
1,15021,306,106,Durbin,Richard,J.,143,306106
2,14712,308,106,Warner,John,W.,54,308106
2,9369,308,106,Thurmond,Strom,,53,308106
2,15039,308,106,McCain,John,,56,308106
2,15116,308,106,Smith,Robert,C.,59,308106
2,15424,308,106,Inhofe,James,M.,106,308106
2,29141,308,106,Santorum,Rick,,103,308106
2,14661,308,106,Snowe,Olympia,J.,110,308106
2,14852,308,106,Roberts,Pat,,134,308106
2,29108,308,106,Allard,Wayne,,138,308106
2,29306,308,106,Hutchinson,Tim,,145,308106
2,49700,308,106,Sessions,Jeff,,146,308106
1,14709,308,106,Levin,Carl,,45,308106
1,10808,308,106,Kennedy,Edward,M.,46,308106
1,14912,308,106,Bingaman,Jeff,,47,308106
1,1366,308,106,Byrd,Robert,C.,19,308106
1,15705,308,106,Robb,Charles,S.,51,308106
1,15704,308,106,Lieberman,Joseph,I.,52,308106
1,49701,308,106,Cleland,Max,,137,308106
1,49702,308,106,Landrieu,Mary,L.,135,308106
1,29142,308,106,Reed,Jack,,141,308106
2,14628,314,106,Gramm,Phil,,38,314106
2,94659,314,106,Shelby,Richard,C.,105,314106
2,15037,314,106,Mack,Connie,,41,314106
2,49307,314,106,Bennet,Robert,F.,71,314106
2,29367,314,106,Grams,Rod,,108,314106
2,29108,314,106,Allard,Wayne,,138,314106
2,49706,314,106,Enzi,Michael,B.,139,314106
2,49704,314,106,Hagel,Chuck,,140,314106
2,29141,314,106,Santorum,Rick,,103,314106
2,15406,314,106,Bunning,James,Paul,152,314106
2,29345,314,106,Crapo,Michael,Dean,153,314106
1,13039,314,106,Sarbanes,Paul,S.,64,314106
1,14213,314,106,Dodd,Christopher,,65,314106
1,14920,314,106,Kerry,John,F.,66,314106
1,15700,314,106,Bryan,Richard,H.,67,314106
1,15425,314,106,Johnson,Tim,,136,314106
1,29142,314,106,Reed,Jack,,141,314106
1,14858,314,106,Schumer,Charles,Ellis,154,314106
1,49901,314,106,Bayh,Evan,,155,314106
1,49902,314,106,Edwards,John,,156,314106
2,14908,314,106,Nickles,Don,,37,314106
2,14103,316,106,Domenici,Pete,V.,36,316106
2,14226,316,106,Grassley,Charles,E.,18,316106
2,14908,316,106,Nickles,Don,,37,316106
2,14628,316,106,Gramm,Phil,,38,316106
2,15501,316,106,Bond,Christopher,S.,39,316106
2,14904,316,106,Gorton,Slade,,40,316106
2,14826,316,106,Gregg,Judd,,75,316106
2,14661,316,106,Snowe,Olympia,J.,110,316106
2,49500,316,106,Abraham,Spencer,,111,316106
2,49502,316,106,Frist,William,H.,109,316106
2,29367,316,106,Grams,Rod,,108,316106
2,49705,316,106,Smith,Gordon,H.,142,316106
1,14914,316,106,Lautenberg,Frank,R.,26,316106
1,11204,316,106,Hollings,Ernest,F.,21,316106
1,15502,316,106,Conrad,Kent,,6,316106
1,13039,316,106,Sarbanes,Paul,S.,64,316106
1,15011,316,106,Boxer,Barbara,,68,316106
1,49308,316,106,Murray,Patty,,30,316106
1,14871,316,106,Wyden,Ron,,112,316106
1,49309,316,106,Feingold,Russel,D.,10,316106
1,15425,316,106,Johnson,Tim,,136,316106
1,15021,316,106,Durbin,Richard,J.,143,316106
2,15039,321,106,McCain,John,,56,321106
2,12109,321,106,Stevens,Ted,,33,321106
2,15701,321,106,Burns,Conrad,,42,321106
2,14904,321,106,Gorton,Slade,,40,321106
2,14031,321,106,Lott,Trent,,57,321106
2,49306,321,106,Hutchison,Kay,Bailey,62,321106
2,14661,321,106,Snowe,Olympia,J.,110,321106
2,49501,321,106,Ashcroft,John,,113,321106
2,49502,321,106,Frist,William,H.,109,321106
2,49500,321,106,Abraham,Spencer,,111,321106
2,29523,321,106,Brownback,Samuel,Dale,144,321106
1,11204,321,106,Hollings,Ernest,F.,21,321106
1,4812,321,106,Inouye,Daniel,K.,20,321106
1,14922,321,106,Rockefeller,John,D.,77,321106
1,14920,321,106,Kerry,John,F.,66,321106
1,13056,321,106,Breaux,John,B.,79,321106
1,15700,321,106,Bryan,Richard,H.,67,321106
1,14812,321,106,Dorgan,Byron,,80,321106
1,14871,321,106,Wyden,Ron,,112,321106
1,49701,321,106,Cleland,Max,,137,321106
2,14907,330,106,Murkowski,Frank,H.,90,330106
2,14103,330,106,Domenici,Pete,V.,36,330106
2,14908,330,106,Nickles,Don,,37,330106
2,14809,330,106,Craig,Larry,E.,16,330106
2,15407,330,106,Campbell,Ben,Nighthorse,104,330106
2,15633,330,106,Thomas,Craig,,114,330106
2,49705,330,106,Smith,Gordon,H.,142,330106
2,15406,330,106,Bunning,James,Paul,152,330106
2,49900,330,106,Fitzgerald,Peter,G,149,330106
2,14904,330,106,Gorton,Slade,,40,330106
2,15701,330,106,Burns,Conrad,,42,330106
1,14912,330,106,Bingaman,Jeff,,47,330106
1,14400,330,106,Akaka,Daniel,K.,86,330106
1,14812,330,106,Dorgan,Byron,,80,330106
1,15503,330,106,Graham,Bob,,50,330106
1,14871,330,106,Wyden,Ron,,112,330106
1,15425,330,106,Johnson,Tim,,136,330106
1,49702,330,106,Landrieu,Mary,L.,135,330106
1,49901,330,106,Bayh,Evan,,155,330106
1,29305,330,106,Lincoln,Blanche,Lambert,150,330106
2,14500,332,106,Chafee,John,H.,95,332106
2,14712,332,106,Warner,John,W.,54,332106
2,15116,332,106,Smith,Robert,C.,59,332106
2,15424,332,106,Inhofe,James,M.,106,332106
2,15633,332,106,Thomas,Craig,,114,332106
2,15501,332,106,Bond,Christopher,S.,39,332106
2,49903,332,106,Voinovich,George,Victor,151,332106
2,29345,332,106,Crapo,Michael,Dean,153,332106
2,49307,332,106,Bennet,Robert,F.,71,332106
2,49306,332,106,Hutchison,Kay,Bailey,62,332106
1,14203,332,106,Baucus,Max,,8,332106
1,14508,332,106,Moynihan,Daniel,P.,91,332106
1,14914,332,106,Lautenberg,Frank,R.,26,332106
1,15054,332,106,Reid,Harry,,28,332106
1,15503,332,106,Graham,Bob,,50,332106
1,15704,332,106,Lieberman,Joseph,I.,52,332106
1,15011,332,106,Boxer,Barbara,,68,332106
1,14871,332,106,Wyden,Ron,,112,332106
2,49905,332,106,Chafee,Lincoln,Davenport,157,332106
2,11044,336,106,Roth,William,V.,72,336106
2,14500,336,106,Chafee,John,H.,95,336106
2,14226,336,106,Grassley,Charles,E.,18,336106
2,14503,336,106,Hatch,Orrin,G.,98,336106
2,14907,336,106,Murkowski,Frank,H.,90,336106
2,14908,336,106,Nickles,Don,,37,336106
2,14628,336,106,Gramm,Phil,,38,336106
2,14031,336,106,Lott,Trent,,57,336106
2,14240,336,106,Jeffords,James,M.,102,336106
2,15037,336,106,Mack,Connie,,41,336106
2,49503,336,106,Thompson,Fred,,116,336106
1,14508,336,106,Moynihan,Daniel,P.,91,336106
1,14203,336,106,Baucus,Max,,8,336106
1,14922,336,106,Rockefeller,John,D.,77,336106
1,13056,336,106,Breaux,John,B.,79,336106
1,15502,336,106,Conrad,Kent,,6,336106
1,15503,336,106,Graham,Bob,,50,336106
1,15700,336,106,Bryan,Richard,H.,67,336106
1,15702,336,106,Kerrey,J.,Robert,9,336106
1,15705,336,106,Robb,Charles,S.,51,336106
2,49301,336,106,Coverdell,Paul,,17,336106
2,14105,338,106,Helms,Jesse,,13,338106
2,14506,338,106,Lugar,Richard,G.,11,338106
2,49301,338,106,Coverdell,Paul,,17,338106
2,49704,338,106,Hagel,Chuck,,140,338106
2,49705,338,106,Smith,Gordon,H.,142,338106
2,29367,338,106,Grams,Rod,,108,338106
2,29523,338,106,Brownback,Samuel,Dale,144,338106
2,15633,338,106,Thomas,Craig,,114,338106
2,49501,338,106,Ashcroft,John,,113,338106
2,49502,338,106,Frist,William,H.,109,338106
1,14101,338,106,Biden,Joseph,R.,100,338106
1,13039,338,106,Sarbanes,Paul,S.,64,338106
1,14213,338,106,Dodd,Christopher,,65,338106
1,14920,338,106,Kerry,John,F.,66,338106
1,49309,338,106,Feingold,Russel,D.,10,338106
1,49101,338,106,Wellstone,Paul,David,87,338106
1,15011,338,106,Boxer,Barbara,,68,338106
1,15071,338,106,Torricelli,Robert,G.,148,338106
2,49905,338,106,Chafee,Lincoln,Davenport,157,338106
2,49503,344,106,Thompson,Fred,,116,344106
2,11044,344,106,Roth,William,V.,72,344106
2,12109,344,106,Stevens,Ted,,33,344106
2,49703,344,106,Collins,Susan,,147,344106
2,49903,344,106,Voinovich,George,Victor,151,344106
2,14103,344,106,Domenici,Pete,V.,36,344106
2,14009,344,106,Cochran,Thad,,14,344106
2,14910,344,106,Specter,Arlen,,35,344106
2,14826,344,106,Gregg,Judd,,75,344106
1,15704,344,106,Lieberman,Joseph,I.,52,344106
1,14709,344,106,Levin,Carl,,45,344106
1,14400,344,106,Akaka,Daniel,K.,86,344106
1,15021,344,106,Durbin,Richard,J.,143,344106
1,15071,344,106,Torricelli,Robert,G.,148,344106
1,49701,344,106,Cleland,Max,,137,344106
1,49902,344,106,Edwards,John,,156,344106
2,14503,358,106,Hatch,Orrin,G.,98,358106
2,9369,358,106,Thurmond,Strom,,53,358106
2,14226,358,106,Grassley,Charles,E.,18,358106
2,14910,358,106,Specter,Arlen,,35,358106
2,15429,358,106,Kyl,Jon,,115,358106
2,15020,358,106,DeWine,Michael,,117,358106
2,49501,358,106,Ashcroft,John,,113,358106
2,49500,358,106,Abraham,Spencer,,111,358106
2,49700,358,106,Sessions,Jeff,,146,358106
2,15116,358,106,Smith,Robert,C.,59,358106
1,14307,358,106,Leahy,Patrick,J.,1,358106
1,10808,358,106,Kennedy,Edward,M.,46,358106
1,14101,358,106,Biden,Joseph,R.,100,358106
1,15703,358,106,Kohl,Herbert,H.,29,358106
1,49300,358,106,Feinstein,Dianne,,31,358106
1,49309,358,106,Feingold,Russel,D.,10,358106
1,15071,358,106,Torricelli,Robert,G.,148,358106
1,14858,358,106,Schumer,Charles,Ellis,154,358106
2,14240,362,106,Jeffords,James,M.,102,362106
2,14826,362,106,Gregg,Judd,,75,362106
2,49502,362,106,Frist,William,H.,109,362106
2,15020,362,106,DeWine,Michael,,117,362106
2,49706,362,106,Enzi,Michael,B.,139,362106
2,29306,362,106,Hutchinson,Tim,,145,362106
2,49703,362,106,Collins,Susan,,147,362106
2,29523,362,106,Brownback,Samuel,Dale,144,362106
2,49704,362,106,Hagel,Chuck,,140,362106
2,49700,362,106,Sessions,Jeff,,146,362106
1,10808,362,106,Kennedy,Edward,M.,46,362106
1,14213,362,106,Dodd,Christopher,,65,362106
1,14230,362,106,Harkin,Tom,,5,362106
1,14440,362,106,Mikulski,Barbara,A.,27,362106
1,14912,362,106,Bingaman,Jeff,,47,362106
1,49101,362,106,Wellstone,Paul,David,87,362106
1,49308,362,106,Murray,Patty,,30,362106
1,29142,362,106,Reed,Jack,,141,362106
2,14921,380,106,McConnell,Mitch,,15,380106
2,14105,380,106,Helms,Jesse,,13,380106
2,12109,380,106,Stevens,Ted,,33,380106
2,14712,380,106,Warner,John,W.,54,380106
2,14009,380,106,Cochran,Thad,,14,380106
2,29141,380,106,Santorum,Rick,,103,380106
2,14908,380,106,Nickles,Don,,37,380106
2,14031,380,106,Lott,Trent,,57,380106
2,49306,380,106,Hutchison,Kay,Bailey,62,380106
1,14213,380,106,Dodd,Christopher,,65,380106
1,1366,380,106,Byrd,Robert,C.,19,380106
1,4812,380,106,Inouye,Daniel,K.,20,380106
1,14508,380,106,Moynihan,Daniel,P.,91,380106
1,49300,380,106,Feinstein,Dianne,,31,380106
1,15071,380,106,Torricelli,Robert,G.,148,380106
1,14858,380,106,Schumer,Charles,Ellis,154,380106
2,15501,384,106,Bond,Christopher,S.,39,384106
2,15701,384,106,Burns,Conrad,,42,384106
2,49301,384,106,Coverdell,Paul,,17,384106
2,49307,384,106,Bennet,Robert,F.,71,384106
2,14661,384,106,Snowe,Olympia,J.,110,384106
2,49706,384,106,Enzi,Michael,B.,139,384106
2,49900,384,106,Fitzgerald,Peter,G,149,384106
2,29345,384,106,Crapo,Michael,Dean,153,384106
2,49903,384,106,Voinovich,George,Victor,151,384106
2,49500,384,106,Abraham,Spencer,,111,384106
1,14920,384,106,Kerry,John,F.,66,384106
1,14709,384,106,Levin,Carl,,45,384106
1,14230,384,106,Harkin,Tom,,5,384106
1,15704,384,106,Lieberman,Joseph,I.,52,384106
1,49101,384,106,Wellstone,Paul,David,87,384106
1,49701,384,106,Cleland,Max,,137,384106
1,49702,384,106,Landrieu,Mary,L.,135,384106
1,49902,384,106,Edwards,John,,156,384106
2,14910,388,106,Specter,Arlen,,35,388106
2,14907,388,106,Murkowski,Frank,H.,90,388106
2,9369,388,106,Thurmond,Strom,,53,388106
2,14240,388,106,Jeffords,James,M.,102,388106
2,15407,388,106,Campbell,Ben,Nighthorse,104,388106
2,14809,388,106,Craig,Larry,E.,16,388106
2,29306,388,106,Hutchinson,Tim,,145,388106
1,14922,388,106,Rockefeller,John,D.,77,388106
1,15503,388,106,Graham,Bob,,50,388106
1,14400,388,106,Akaka,Daniel,K.,86,388106
1,49101,388,106,Wellstone,Paul,David,87,388106
1,49308,388,106,Murray,Patty,,30,388106
2,14226,419,106,Grassley,Charles,E.,18,419106
2,14240,419,106,Jeffords,James,M.,102,419106
2,14809,419,106,Craig,Larry,E.,16,419106
2,15701,419,106,Burns,Conrad,,42,419106
2,94659,419,106,Shelby,Richard,C.,105,419106
2,29141,419,106,Santorum,Rick,,103,419106
2,49704,419,106,Hagel,Chuck,,140,419106
2,49703,419,106,Collins,Susan,,147,419106
2,49706,419,106,Enzi,Michael,B.,139,419106
2,15406,419,106,Bunning,James,Paul,152,419106
2,49306,419,106,Hutchison,Kay,Bailey,62,419106
1,13056,419,106,Breaux,John,B.,79,419106
1,15054,419,106,Reid,Harry,,28,419106
1,15703,419,106,Kohl,Herbert,H.,29,419106
1,49309,419,106,Feingold,Russel,D.,10,419106
1,14871,419,106,Wyden,Ron,,112,419106
1,29142,419,106,Reed,Jack,,141,419106
1,49901,419,106,Bayh,Evan,,155,419106
1,29305,419,106,Lincoln,Blanche,Lambert,150,419106
1,15700,419,106,Bryan,Richard,H.,67,419106
2,94659,432,106,Shelby,Richard,C.,105,432106
2,14500,432,106,Chafee,John,H.,95,432106
2,14506,432,106,Lugar,Richard,G.,11,432106
2,15020,432,106,DeWine,Michael,,117,432106
2,15429,432,106,Kyl,Jon,,115,432106
2,15424,432,106,Inhofe,James,M.,106,432106
2,14503,432,106,Hatch,Orrin,G.,98,432106
2,14852,432,106,Roberts,Pat,,134,432106
2,29108,432,106,Allard,Wayne,,138,432106
1,15702,432,106,Kerrey,J.,Robert,9,432106
1,15700,432,106,Bryan,Richard,H.,67,432106
1,15503,432,106,Graham,Bob,,50,432106
1,14920,432,106,Kerry,John,F.,66,432106
1,14203,432,106,Baucus,Max,,8,432106
1,15705,432,106,Robb,Charles,S.,51,432106
1,14914,432,106,Lautenberg,Frank,R.,26,432106
1,14709,432,106,Levin,Carl,,45,432106
2,15037,432,106,Mack,Connie,,41,432106
2,15116,434,106,Smith,Robert,C.,59,434106
2,14852,434,106,Roberts,Pat,,134,434106
2,49903,434,106,Voinovich,George,Victor,151,434106
1,15054,434,106,Reid,Harry,,28,434106
1,15502,434,106,Conrad,Kent,,6,434106
1,15021,434,106,Durbin,Richard,J.,143,434106
2,15407,435,106,Campbell,Ben,Nighthorse,104,435106
2,14907,435,106,Murkowski,Frank,H.,90,435106
2,15039,435,106,McCain,John,,56,435106
2,14904,435,106,Gorton,Slade,,40,435106
2,14103,435,106,Domenici,Pete,V.,36,435106
2,15633,435,106,Thomas,Craig,,114,435106
2,14503,435,106,Hatch,Orrin,G.,98,435106
2,15424,435,106,Inhofe,James,M.,106,435106
1,4812,435,106,Inouye,Daniel,K.,20,435106
1,15502,435,106,Conrad,Kent,,6,435106
1,15054,435,106,Reid,Harry,,28,435106
1,14400,435,106,Akaka,Daniel,K.,86,435106
1,49101,435,106,Wellstone,Paul,David,87,435106
1,14812,435,106,Dorgan,Byron,,80,435106
2,12109,500,106,Stevens,Ted,,33,500106
2,14921,500,106,McConnell,Mitch,,15,500106
2,14009,500,106,Cochran,Thad,,14,500106
1,14213,500,106,Dodd,Christopher,,65,500106
1,14508,500,106,Moynihan,Daniel,P.,91,500106
2,14921,501,106,McConnell,Mitch,,15,501106
2,14009,501,106,Cochran,Thad,,14,501106
2,14908,501,106,Nickles,Don,,37,501106
1,49300,501,106,Feinstein,Dianne,,31,501106
1,4812,501,106,Inouye,Daniel,K.,20,501106
2,15037,507,106,Mack,Connie,,41,507106
2,11044,507,106,Roth,William,V.,72,507106
2,49307,507,106,Bennet,Robert,F.,71,507106
2,29367,507,106,Grams,Rod,,108,507106
2,29523,507,106,Brownback,Samuel,Dale,144,507106
2,49700,507,106,Sessions,Jeff,,146,507106
1,15705,507,106,Robb,Charles,S.,51,507106
1,10808,507,106,Kennedy,Edward,M.,46,507106
1,13039,507,106,Sarbanes,Paul,S.,64,507106
1,14912,507,106,Bingaman,Jeff,,47,507106
2,14031,662,106,Lott,Trent,,57,662106
2,14908,662,106,Nickles,Don,,37,662106
1,14617,662,106,Daschle,Thomas,A.,7,662106
1,15054,662,106,Reid,Harry,,28,662106
1,14230,305,107,Harkin,Tom,,5,305107
1,14307,305,107,Leahy,Patrick,J.,1,305107
1,15502,305,107,Conrad,Kent,,6,305107
1,14617,305,107,Daschle,Thomas,A.,7,305107
1,14203,305,107,Baucus,Max,,8,305107
1,29305,305,107,Lincoln,Blanche,Lambert,150,305107
1,49904,305,107,Miller,Zell,Bryan,158,305107
1,29732,305,107,Stabenow,Deborah,Ann,159,305107
1,40103,305,107,Nelson,Earl,Benjamin,160,305107
1,40101,305,107,Dayton,Mark,,161,305107
2,14506,305,107,Lugar,Richard,G.,11,305107
2,14105,305,107,Helms,Jesse,,13,305107
2,14009,305,107,Cochran,Thad,,14,305107
2,14921,305,107,McConnell,Mitch,,15,305107
2,14852,305,107,Roberts,Pat,,134,305107
2,49900,305,107,Fitzgerald,Peter,G,149,305107
2,15633,305,107,Thomas,Craig,,114,305107
2,29108,305,107,Allard,Wayne,,138,305107
2,29306,305,107,Hutchinson,Tim,,145,305107
2,29345,305,107,Crapo,Michael,Dean,153,305107
1,49101,305,107,Wellstone,Paul,David,87,305107
1,1366,306,107,Byrd,Robert,C.,19,306107
1,4812,306,107,Inouye,Daniel,K.,20,306107
1,11204,306,107,Hollings,Ernest,F.,21,306107
1,14307,306,107,Leahy,Patrick,J.,1,306107
1,14230,306,107,Harkin,Tom,,5,306107
1,14440,306,107,Mikulski,Barbara,A.,27,306107
1,15054,306,107,Reid,Harry,,28,306107
1,15703,306,107,Kohl,Herbert,H.,29,306107
1,49308,306,107,Murray,Patty,,30,306107
1,14812,306,107,Dorgan,Byron,,80,306107
1,49300,306,107,Feinstein,Dianne,,31,306107
1,15021,306,107,Durbin,Richard,J.,143,306107
1,15425,306,107,Johnson,Tim,,136,306107
1,49702,306,107,Landrieu,Mary,L.,135,306107
2,12109,306,107,Stevens,Ted,,33,306107
2,14009,306,107,Cochran,Thad,,14,306107
2,14103,306,107,Domenici,Pete,V.,36,306107
2,14910,306,107,Specter,Arlen,,35,306107
2,15501,306,107,Bond,Christopher,S.,39,306107
2,14921,306,107,McConnell,Mitch,,15,306107
2,15701,306,107,Burns,Conrad,,42,306107
2,94659,306,107,Shelby,Richard,C.,105,306107
2,14826,306,107,Gregg,Judd,,75,306107
2,49307,306,107,Bennet,Robert,F.,71,306107
2,15407,306,107,Campbell,Ben,Nighthorse,104,306107
2,14809,306,107,Craig,Larry,E.,16,306107
2,49306,306,107,Hutchison,Kay,Bailey,62,306107
2,15020,306,107,DeWine,Michael,,117,306107
1,29142,306,107,Reed,Jack,,141,306107
1,14709,308,107,Levin,Carl,,45,308107
1,10808,308,107,Kennedy,Edward,M.,46,308107
1,1366,308,107,Byrd,Robert,C.,19,308107
1,15704,308,107,Lieberman,Joseph,I.,52,308107
1,49701,308,107,Cleland,Max,,137,308107
1,49702,308,107,Landrieu,Mary,L.,135,308107
1,29142,308,107,Reed,Jack,,141,308107
1,14400,308,107,Akaka,Daniel,K.,86,308107
1,14651,308,107,Nelson,Clarence,William,162,308107
1,40103,308,107,Nelson,Earl,Benjamin,160,308107
1,40102,308,107,Carnahan,Jean,,163,308107
1,40101,308,107,Dayton,Mark,,161,308107
2,14712,308,107,Warner,John,W.,54,308107
2,9369,308,107,Thurmond,Strom,,53,308107
2,15039,308,107,McCain,John,,56,308107
2,15116,308,107,Smith,Robert,C.,59,308107
2,15424,308,107,Inhofe,James,M.,106,308107
2,29141,308,107,Santorum,Rick,,103,308107
2,14852,308,107,Roberts,Pat,,134,308107
2,29108,308,107,Allard,Wayne,,138,308107
2,29306,308,107,Hutchinson,Tim,,145,308107
2,49700,308,107,Sessions,Jeff,,146,308107
2,49703,308,107,Collins,Susan,,147,308107
2,15406,308,107,Bunning,James,Paul,152,308107
1,14912,308,107,Bingaman,Jeff,,47,308107
1,13039,314,107,Sarbanes,Paul,S.,64,314107
1,14213,314,107,Dodd,Christopher,,65,314107
1,15425,314,107,Johnson,Tim,,136,314107
1,29142,314,107,Reed,Jack,,141,314107
1,14858,314,107,Schumer,Charles,Ellis,154,314107
1,49901,314,107,Bayh,Evan,,155,314107
1,49904,314,107,Miller,Zell,Bryan,158,314107
1,15015,314,107,Carper,Thomas,Richard,164,314107
1,29732,314,107,Stabenow,Deborah,Ann,159,314107
1,40104,314,107,Corzine,Jon,Stevens,165,314107
2,14628,314,107,Gramm,Phil,,38,314107
2,94659,314,107,Shelby,Richard,C.,105,314107
2,49307,314,107,Bennet,Robert,F.,71,314107
2,29108,314,107,Allard,Wayne,,138,314107
2,49706,314,107,Enzi,Michael,B.,139,314107
2,49704,314,107,Hagel,Chuck,,140,314107
2,29141,314,107,Santorum,Rick,,103,314107
2,15406,314,107,Bunning,James,Paul,152,314107
2,29345,314,107,Crapo,Michael,Dean,153,314107
2,29537,314,107,Ensign,John,Eric,166,314107
1,14400,314,107,Akaka,Daniel,K.,86,314107
1,15502,316,107,Conrad,Kent,,6,316107
1,11204,316,107,Hollings,Ernest,F.,21,316107
1,13039,316,107,Sarbanes,Paul,S.,64,316107
1,49308,316,107,Murray,Patty,,30,316107
1,14871,316,107,Wyden,Ron,,112,316107
1,49309,316,107,Feingold,Russel,D.,10,316107
1,15425,316,107,Johnson,Tim,,136,316107
1,1366,316,107,Byrd,Robert,C.,19,316107
1,14651,316,107,Nelson,Clarence,William,162,316107
1,29732,316,107,Stabenow,Deborah,Ann,159,316107
1,40105,316,107,Clinton,Hillary,Rodham,167,316107
2,14103,316,107,Domenici,Pete,V.,36,316107
2,14226,316,107,Grassley,Charles,E.,18,316107
2,14908,316,107,Nickles,Don,,37,316107
2,14628,316,107,Gramm,Phil,,38,316107
2,15501,316,107,Bond,Christopher,S.,39,316107
2,14826,316,107,Gregg,Judd,,75,316107
2,14661,316,107,Snowe,Olympia,J.,110,316107
2,49502,316,107,Frist,William,H.,109,316107
2,49705,316,107,Smith,Gordon,H.,142,316107
2,29108,316,107,Allard,Wayne,,138,316107
2,49704,316,107,Hagel,Chuck,,140,316107
1,40104,316,107,Corzine,Jon,Stevens,165,316107
1,11204,321,107,Hollings,Ernest,F.,21,321107
1,4812,321,107,Inouye,Daniel,K.,20,321107
1,14922,321,107,Rockefeller,John,D.,77,321107
1,14920,321,107,Kerry,John,F.,66,321107
1,13056,321,107,Breaux,John,B.,79,321107
1,14812,321,107,Dorgan,Byron,,80,321107
1,14871,321,107,Wyden,Ron,,112,321107
1,49701,321,107,Cleland,Max,,137,321107
1,15011,321,107,Boxer,Barbara,,68,321107
1,49902,321,107,Edwards,John,,156,321107
1,40102,321,107,Carnahan,Jean,,163,321107
2,15039,321,107,McCain,John,,56,321107
2,12109,321,107,Stevens,Ted,,33,321107
2,15701,321,107,Burns,Conrad,,42,321107
2,14031,321,107,Lott,Trent,,57,321107
2,49306,321,107,Hutchison,Kay,Bailey,62,321107
2,14661,321,107,Snowe,Olympia,J.,110,321107
2,29523,321,107,Brownback,Samuel,Dale,144,321107
2,49705,321,107,Smith,Gordon,H.,142,321107
2,49900,321,107,Fitzgerald,Peter,G,149,321107
2,29537,321,107,Ensign,John,Eric,166,321107
2,29148,321,107,Allen,George,,168,321107
1,14651,321,107,Nelson,Clarence,William,162,321107
1,14912,330,107,Bingaman,Jeff,,47,330107
1,14400,330,107,Akaka,Daniel,K.,86,330107
1,14812,330,107,Dorgan,Byron,,80,330107
1,15503,330,107,Graham,Bob,,50,330107
1,14871,330,107,Wyden,Ron,,112,330107
1,15425,330,107,Johnson,Tim,,136,330107
1,49702,330,107,Landrieu,Mary,L.,135,330107
1,49901,330,107,Bayh,Evan,,155,330107
1,49300,330,107,Feinstein,Dianne,,31,330107
1,14858,330,107,Schumer,Charles,Ellis,154,330107
1,39310,330,107,Cantwell,Maria,,169,330107
2,14907,330,107,Murkowski,Frank,H.,90,330107
2,14103,330,107,Domenici,Pete,V.,36,330107
2,14908,330,107,Nickles,Don,,37,330107
2,14809,330,107,Craig,Larry,E.,16,330107
2,15407,330,107,Campbell,Ben,Nighthorse,104,330107
2,15633,330,107,Thomas,Craig,,114,330107
2,94659,330,107,Shelby,Richard,C.,105,330107
2,15701,330,107,Burns,Conrad,,42,330107
2,15429,330,107,Kyl,Jon,,115,330107
2,49704,330,107,Hagel,Chuck,,140,330107
2,49705,330,107,Smith,Gordon,H.,142,330107
1,15015,330,107,Carper,Thomas,Richard,164,330107
1,15054,332,107,Reid,Harry,,28,332107
1,14203,332,107,Baucus,Max,,8,332107
1,15503,332,107,Graham,Bob,,50,332107
1,15704,332,107,Lieberman,Joseph,I.,52,332107
1,15011,332,107,Boxer,Barbara,,68,332107
1,14871,332,107,Wyden,Ron,,112,332107
1,15015,332,107,Carper,Thomas,Richard,164,332107
1,40105,332,107,Clinton,Hillary,Rodham,167,332107
1,40104,332,107,Corzine,Jon,Stevens,165,332107
2,15116,332,107,Smith,Robert,C.,59,332107
2,14712,332,107,Warner,John,W.,54,332107
2,15424,332,107,Inhofe,James,M.,106,332107
2,15501,332,107,Bond,Christopher,S.,39,332107
2,49903,332,107,Voinovich,George,Victor,151,332107
2,29345,332,107,Crapo,Michael,Dean,153,332107
2,49905,332,107,Chafee,Lincoln,Davenport,157,332107
2,14910,332,107,Specter,Arlen,,35,332107
2,15407,332,107,Campbell,Ben,Nighthorse,104,332107
1,14240,332,107,Jeffords,James,M.,170,332107
1,14203,336,107,Baucus,Max,,8,336107
